temperatura,vacuo,energia
19.61,56.53,454.22
24.39,70.72,442.04
10.63,44.2,477.19
22.82,60.08,450.86
22.5,59.54,445.22
15.33,42.28,465.2
18.92,62.26,451.51
17.28,44.06,462.05
18.91,56.9,448.24
31.97,79.74,435.99
16.65,56.89,452.52
15.29,41.1,467.99
27.15,73.9,433.09
18.87,52.08,449.61
14.57,25.88,464.11
26.9,69.59,434.1
4.04,35.47,486.86
24.66,57.43,445.41
16.6,41.93,467.51
16.02,44.9,455.48
14.05,40.69,470.9
19.83,59.44,446.15
6.43,39.61,480.58
10.89,40.81,478.23
16.81,45.87,455.96
19.72,51.19,446.01
25.5,63.56,442.28
21.53,70.02,440.93
33.5,70.8,433.19
13.51,39.31,466.46
18.6,41.67,458.91
20.56,64.45,458.97
30.21,79.74,430.83
9.37,40.11,471.13
25.76,65.48,441.14
31.54,71.06,431.87
25.69,73.18,432.82
26.94,59.87,448.6
16.76,43.77,457.0
34.35,77.17,437.65
11.44,34.03,476.06
30.65,65.18,436.79
23.38,59.07,442.83
22.08,41.1,455.04
25.5,67.83,437.49
9.77,44.68,477.56
12.82,48.14,467.48
30.29,74.16,431.39
28.47,69.23,434.12
33.8,64.96,427.28
14.79,39.52,469.47
12.19,40.23,474.91
26.31,63.77,440.1
19.46,46.33,452.11
20.76,51.19,445.0
26.88,61.5,440.13
25.21,59.21,445.33
26.39,49.02,438.53
15.5,40.12,460.41
6.49,35.57,486.8
24.63,63.9,440.23
12.21,41.67,475.07
25.62,73.17,430.56
29.29,70.02,438.84
11.44,34.03,476.06
30.27,64.05,438.68
23.63,73.5,438.21
8.6,40.77,480.82
22.78,71.77,435.46
23.43,54.42,454.86
21.61,49.39,449.26
12.85,40.92,461.05
9.56,41.55,481.24
21.49,68.28,438.0
24.9,58.49,444.19
17.14,58.16,458.61
14.57,44.45,462.48
5.11,39.4,488.56
9.42,41.4,472.99
20.73,69.94,445.91
19.3,46.93,456.62
9.07,40.67,484.5
19.53,66.54,451.19
24.78,68.94,435.93
22.81,58.96,452.89
27.74,70.32,433.47
25.73,62.66,444.85
16.69,53.82,458.96
29.46,71.94,428.54
23.79,50.16,435.49
21.05,61.87,449.05
14.81,44.88,464.65
14.28,43.02,467.83
8.74,40.03,481.07
25.63,72.99,436.64
11.26,39.35,471.83
26.09,49.3,439.82
17.81,45.0,471.0
13.99,36.71,473.2
21.2,59.39,444.57
29.22,72.39,430.24
28.0,74.22,433.94
9.03,40.71,484.97
25.45,67.83,429.95
25.97,69.34,435.02
22.7,59.92,436.7
26.14,61.02,436.17
21.17,58.16,452.02
10.27,41.44,479.3
21.33,58.46,445.27
12.58,43.67,472.65
10.16,40.8,477.49
13.03,42.86,475.03
5.75,42.07,485.23
25.11,62.26,434.97
18.42,63.94,450.55
29.74,56.9,438.76
12.7,39.72,467.77
10.91,41.04,469.53
24.41,58.59,442.64
14.84,43.69,472.07
14.8,44.21,466.21
21.93,58.96,453.42
6.13,39.48,484.12
18.91,45.01,456.12
24.67,49.5,455.31
15.01,42.77,462.6
15.65,54.3,461.69
22.74,58.41,447.85
20.08,49.69,453.54
7.17,41.92,485.08
27.07,65.59,442.71
21.39,62.96,452.68
23.56,49.16,443.02
19.73,56.65,457.46
13.07,42.18,461.71
9.15,40.11,475.01
20.37,60.08,454.47
22.87,71.29,442.27
27.0,73.17,434.94
16.81,45.87,455.96
14.22,37.85,471.05
19.68,68.28,452.47
25.88,61.47,445.65
16.84,45.01,456.85
11.92,40.62,464.9
24.94,59.07,440.12
18.27,51.43,460.41
20.78,68.28,450.57
27.21,67.45,436.47
21.17,52.3,447.5
23.16,57.69,438.29
25.77,63.31,439.98
22.97,62.4,445.3
26.75,60.96,447.93
8.07,43.41,467.56
23.07,69.23,437.08
25.21,64.63,448.66
27.63,70.17,432.46
32.2,69.68,437.35
27.56,66.93,444.1
16.86,39.63,466.68
9.27,38.56,475.42
12.68,45.0,479.69
17.38,43.14,459.02
11.73,40.64,477.06
17.4,63.09,453.0
8.48,36.18,480.63
8.43,40.6,483.1
21.54,58.49,449.12
17.4,44.58,468.01
12.51,41.92,468.41
26.94,66.48,440.12
26.04,52.84,439.36
19.65,63.91,444.9
18.11,44.85,458.85
11.44,44.2,476.12
9.63,40.27,477.38
17.85,46.48,458.16
23.5,59.21,443.31
29.54,69.48,427.82
10.15,41.17,480.71
29.6,71.58,434.64
5.07,40.07,494.87
23.04,59.43,442.99
20.13,40.33,460.09
18.56,42.18,456.61
9.13,39.04,483.24
25.06,74.33,437.27
6.92,43.13,486.36
25.45,63.76,439.56
22.9,49.3,441.77
26.66,70.02,439.99
24.12,51.43,441.49
24.43,61.25,436.05
14.16,44.58,473.22
16.53,53.29,463.32
8.44,41.17,486.15
28.99,54.2,442.6
10.65,41.78,474.27
22.28,58.12,448.97
24.66,57.43,445.41
28.44,69.4,433.44
23.35,71.77,434.6
29.72,74.78,438.19
9.3,40.56,479.87
29.48,73.21,433.53
27.18,62.66,442.16
6.89,43.65,484.0
9.12,41.54,482.95
24.67,69.14,440.03
24.41,69.48,435.38
27.98,74.78,436.82
6.1,40.07,494.43
29.25,69.98,430.45
5.91,39.33,491.49
12.18,40.1,471.49
18.14,43.56,461.71
17.98,56.85,448.71
7.61,38.06,484.14
33.11,77.54,431.77
20.98,42.23,461.9
27.38,77.24,435.81
26.05,44.89,443.18
18.77,39.54,458.58
23.43,60.32,446.88
11.02,41.44,476.68
29.18,68.24,428.52
11.46,39.3,475.51
27.41,74.67,429.21
15.47,46.48,462.58
14.39,42.77,463.65
16.5,44.63,458.78
9.41,43.5,473.84
12.12,40.0,462.1
10.94,25.36,470.9
11.8,42.34,466.52
10.75,40.81,474.71
11.98,39.35,472.43
19.05,55.5,457.5
18.7,52.72,458.06
25.37,66.75,434.16
30.2,73.67,428.72
17.21,52.9,460.88
28.24,64.69,438.03
20.99,50.12,448.07
13.35,40.27,474.68
14.2,45.51,465.35
30.01,73.18,429.84
22.29,45.01,449.08
14.97,58.2,458.68
18.26,61.27,428.67
7.94,42.02,480.53
14.01,39.0,466.7
12.42,43.8,466.59
9.37,44.77,474.41
24.67,70.94,443.51
25.53,57.17,442.12
23.26,59.14,440.37
16.0,40.66,457.12
24.32,59.14,438.08
25.95,69.51,434.38
10.72,41.17,479.21
19.35,39.39,465.28
13.97,41.16,459.84
9.55,43.99,476.06
26.86,68.08,436.25
24.14,59.87,444.04
31.05,62.7,441.67
28.83,71.32,437.99
14.27,44.34,470.98
10.38,41.01,465.9
16.55,54.3,460.59
9.96,39.66,480.6
16.81,38.52,459.01
24.2,64.33,442.78
5.18,40.27,489.1
26.53,69.71,446.17
29.93,71.85,426.82
15.45,46.63,464.37
5.63,39.22,486.83
29.62,71.8,438.55
6.01,35.79,482.79
18.55,61.87,450.73
24.19,65.48,443.92
19.11,44.85,464.66
29.0,77.54,431.37
30.94,64.44,439.84
14.84,71.14,454.16
24.27,63.9,450.26
13.44,39.39,469.67
24.04,59.43,437.51
32.51,69.98,429.66
24.75,69.45,438.28
18.85,41.1,462.4
20.57,44.78,465.69
28.91,70.72,439.94
17.37,58.49,456.29
19.94,44.63,455.58
20.73,41.1,456.44
23.56,51.86,448.04
17.89,44.6,463.99
28.41,74.16,439.2
14.42,44.66,461.34
18.16,39.99,463.69
14.81,42.77,463.06
15.31,52.75,460.77
29.79,77.17,432.84
11.95,40.69,475.4
7.33,41.16,466.16
13.9,40.2,464.17
10.59,25.36,470.96
17.79,44.9,457.72
31.91,69.89,429.29
21.99,51.19,446.93
7.67,35.77,480.06
14.78,54.3,463.75
10.42,41.46,479.24
23.68,51.3,451.67
23.74,63.9,445.47
20.88,56.85,440.08
22.24,41.1,451.95
15.34,43.5,459.77
26.41,65.59,441.49
19.65,51.3,452.5
13.02,40.1,474.97
24.01,46.93,448.35
24.32,71.14,435.34
25.62,58.82,444.14
13.56,39.18,470.38
19.81,66.54,449.07
21.89,63.94,447.74
18.03,58.86,450.33
8.51,38.5,482.39
21.97,58.12,449.6
27.5,65.59,441.27
19.08,41.1,458.94
24.22,61.86,442.65
14.01,45.08,464.79
27.28,51.43,450.53
11.77,42.03,472.22
22.26,60.77,442.58
25.97,70.32,435.27
12.43,41.62,460.61
30.88,67.83,425.36
8.31,40.46,476.72
27.53,70.32,433.72
4.15,39.9,491.22
24.14,62.66,439.93
22.2,44.05,445.32
11.61,52.75,464.68
16.34,36.99,466.24
28.08,59.14,438.83
27.18,62.66,442.16
16.0,37.87,461.33
28.76,60.23,437.42
23.31,60.37,438.52
6.15,40.77,482.49
26.48,66.54,438.87
10.22,41.74,479.01
20.13,60.07,453.49
20.76,51.19,445.0
9.01,40.77,470.84
26.72,67.79,444.68
13.55,40.1,469.57
26.2,72.24,432.65
7.62,44.71,486.07
19.71,43.43,456.24
27.11,70.04,431.96
24.06,69.94,436.88
6.4,39.18,484.44
17.37,48.92,455.53
10.02,39.66,480.05
22.1,58.33,441.31
7.09,43.13,485.04
8.66,40.11,479.76
32.32,67.9,428.12
12.28,39.96,468.0
9.26,40.78,471.79
20.28,57.25,452.03
11.21,39.85,480.61
19.78,63.09,448.34
25.8,65.38,450.5
16.82,49.15,462.22
13.46,39.85,472.5
12.68,45.01,448.69
13.68,44.47,469.37
8.95,43.56,485.21
29.91,76.86,432.6
32.89,73.68,426.46
6.81,38.56,487.45
22.58,41.54,460.95
27.23,63.9,443.61
10.23,41.46,479.48
25.24,68.67,442.29
28.29,68.67,436.4
27.29,64.45,446.94
25.77,59.39,438.64
32.06,69.88,432.47
16.14,44.21,461.03
32.55,70.94,432.07
19.36,39.54,458.75
22.01,60.84,441.9
6.94,39.61,480.07
27.05,59.15,441.39
20.76,59.21,447.67
12.27,39.82,477.54
23.77,51.43,441.54
25.75,71.14,433.64
14.65,39.28,470.41
14.33,45.51,468.92
28.37,72.86,441.37
3.38,39.64,488.92
19.59,66.54,447.16
27.1,73.21,430.87
24.92,63.94,441.07
18.28,44.2,458.59
18.37,51.86,461.14
15.87,39.31,460.59
17.49,40.55,462.37
28.75,70.02,440.31
25.98,73.18,439.73
8.01,40.02,477.84
15.27,38.73,465.99
21.73,50.32,442.1
22.48,50.05,442.56
24.09,73.68,441.34
29.17,64.79,441.2
20.37,69.48,445.81
5.79,38.68,487.4
15.48,44.99,463.92
17.37,48.92,455.53
28.43,73.18,427.11
23.51,70.04,435.78
10.57,37.73,474.65
21.54,58.12,454.32
14.39,44.84,464.15
22.89,48.98,448.56
12.99,42.34,465.98
28.75,57.55,435.33
7.61,41.26,480.68
28.85,68.12,436.15
24.97,50.23,454.35
6.94,38.91,485.12
7.55,42.85,484.93
32.12,69.98,429.86
14.67,42.28,469.02
18.83,47.83,454.23
12.33,38.91,472.49
23.31,68.63,448.2
15.6,41.04,457.49
5.47,40.62,481.56
16.64,48.92,452.56
25.6,59.15,441.11
13.92,41.16,465.33
23.5,50.23,457.51
14.85,38.91,467.42
27.31,59.54,440.13
14.8,38.73,467.54
23.55,51.95,449.54
25.87,44.57,445.79
9.51,40.46,471.32
17.97,65.94,448.88
13.98,41.79,457.12
23.2,61.02,443.23
8.16,39.3,483.17
22.99,68.67,446.67
26.63,73.68,428.8
28.31,70.32,432.5
21.86,63.09,442.79
22.55,47.45,447.42
18.18,67.71,449.24
22.21,69.71,440.14
24.55,58.86,445.8
29.45,75.6,437.31
19.62,43.56,463.33
32.91,73.56,434.03
12.71,41.39,475.13
14.78,41.17,469.69
7.49,39.81,483.59
8.6,42.28,484.21
9.28,40.22,480.73
14.8,58.2,455.14
24.35,59.21,444.35
22.26,44.89,447.07
13.18,43.72,464.7
26.12,75.6,439.68
22.76,58.96,454.05
23.36,56.89,440.51
25.04,65.48,440.92
19.93,57.25,455.15
23.1,51.3,452.17
16.18,43.99,460.81
22.58,59.14,439.78
27.92,68.3,437.28
15.3,43.34,463.7
27.55,64.96,431.33
29.35,68.51,430.22
23.49,42.8,459.9
22.8,49.16,439.65
23.3,72.99,437.62
5.57,42.85,488.85
25.44,69.59,433.97
5.64,40.62,483.17
29.72,68.24,426.54
28.84,60.23,437.82
30.51,60.75,435.57
18.22,45.09,454.74
15.46,42.07,459.15
18.12,63.09,449.65
17.33,41.35,460.46
24.0,58.05,447.16
22.91,60.07,446.19
25.95,65.61,443.88
21.75,49.82,455.28
34.43,68.51,431.39
14.17,43.13,471.08
26.47,47.43,439.4
26.12,70.47,434.67
15.12,43.79,470.11
6.67,39.33,490.03
32.56,68.94,425.61
14.22,48.6,459.69
26.62,70.36,441.28
32.96,68.31,443.57
19.77,65.06,448.26
18.0,43.7,464.26
21.93,60.84,443.89
8.88,36.66,480.2
8.48,42.49,483.5
8.94,42.07,473.34
23.27,68.28,444.86
15.68,39.16,461.98
8.42,37.49,478.87
11.7,41.16,464.12
9.95,43.56,477.88
21.9,55.5,456.52
22.63,58.49,448.38
5.76,45.87,481.4
10.05,37.14,474.16
10.5,39.28,480.92
12.35,40.73,466.71
9.15,40.11,475.01
21.55,44.05,443.48
25.04,70.36,436.47
11.75,35.76,473.01
13.6,41.2,467.42
24.6,49.3,439.46
25.77,71.37,433.45
8.58,38.38,482.26
28.23,62.26,435.76
27.19,71.58,436.77
32.31,62.04,449.65
21.04,65.46,452.12
19.68,51.19,452.04
8.53,40.77,481.03
12.49,38.25,470.63
11.37,41.5,475.94
18.67,44.06,454.51
15.27,39.54,464.49
27.37,71.06,432.14
19.68,51.19,452.04
8.07,41.01,474.09
10.1,41.58,468.19
21.08,44.05,449.6
24.91,71.29,437.03
5.28,45.87,479.91
15.9,39.99,465.5
9.88,40.71,471.8
26.63,61.47,444.16
10.96,45.01,468.64
24.38,57.17,444.59
21.8,51.3,450.25
21.14,48.78,450.35
16.34,42.28,463.29
22.78,58.59,445.45
13.53,40.71,474.7
5.15,40.07,495.35
27.46,66.54,431.81
22.7,66.44,444.02
26.0,69.88,434.79
27.71,54.2,440.74
16.28,42.99,464.13
24.18,59.92,438.85
7.41,40.71,474.25
28.69,67.25,432.21
15.28,40.0,458.76
29.27,64.69,438.23
24.06,58.2,445.91
18.89,66.86,454.02
5.53,40.64,479.88
29.59,70.17,434.85
19.78,54.42,456.84
27.3,65.12,442.78
25.44,56.57,444.61
24.93,47.01,455.06
20.61,62.91,446.53
23.43,51.43,444.09
13.34,41.79,461.12
3.31,39.42,487.19
28.97,67.9,434.7
15.75,47.45,451.5
14.45,39.58,467.62
11.03,44.78,470.17
7.11,43.13,486.11
13.85,48.92,462.38
32.51,69.98,428.37
6.25,40.07,494.39
13.82,41.62,454.88
22.41,66.56,435.75
11.42,40.43,490.02
7.1,41.74,484.12
24.36,68.61,448.71
21.45,45.09,453.15
14.08,39.31,464.16
13.84,41.26,462.46
21.94,64.69,449.36
14.22,44.99,460.53
21.43,59.14,448.51
5.89,35.77,479.86
20.62,48.41,445.4
12.73,37.73,470.89
5.5,39.04,478.65
9.46,36.66,479.06
25.73,66.54,437.07
32.8,68.67,432.28
20.6,45.38,460.24
11.84,39.28,477.51
14.54,42.99,468.93
22.27,48.98,451.74
20.8,50.9,457.0
21.9,66.54,439.06
24.25,50.78,443.8
32.91,73.56,434.03
32.37,67.83,426.76
6.15,40.77,482.49
16.03,65.46,455.17
10.63,42.28,474.97
12.6,41.74,474.23
25.3,71.29,437.17
31.24,74.22,430.44
13.5,44.92,468.85
20.41,56.03,458.29
8.16,39.64,481.78
20.98,60.07,446.26
9.7,40.71,483.19
30.97,74.22,431.58
11.61,41.17,476.81
15.86,43.5,459.42
14.54,46.18,463.03
21.98,48.41,444.6
23.37,63.77,443.86
14.78,41.17,469.69
24.28,71.98,432.47
25.1,43.77,444.99
17.83,43.72,453.86
11.8,40.66,464.43
6.99,35.19,480.05
27.44,52.3,441.75
20.31,45.87,449.54
21.11,74.78,442.68
23.16,69.94,438.48
20.94,68.12,446.41
14.85,58.59,454.62
10.16,40.8,477.49
14.21,39.16,473.87
5.71,41.31,485.83
15.2,40.55,465.09
18.74,59.21,449.77
13.85,41.39,471.45
7.04,41.74,488.99
26.8,72.58,431.18
29.12,51.43,437.71
26.1,74.16,437.18
22.58,43.79,460.3
10.96,37.5,471.05
11.47,25.36,469.51
6.48,36.24,484.65
20.01,56.65,457.01
22.88,50.23,458.08
11.52,40.03,472.31
15.93,52.75,457.92
23.39,71.25,435.68
21.47,57.19,448.31
22.24,60.07,446.14
18.41,42.44,463.2
11.94,44.6,468.53
22.58,52.3,445.6
23.07,70.47,439.04
16.14,44.71,468.88
19.72,46.21,449.33
5.42,41.38,491.38
22.33,70.79,436.74
13.72,54.3,467.05
30.7,67.69,429.58
26.96,69.45,436.69
22.07,48.41,444.01
6.41,40.81,484.49
25.77,69.04,445.35
23.83,49.21,446.23
20.95,44.89,450.39
6.33,42.07,484.57
27.04,69.98,433.25
26.38,66.49,442.38
28.19,62.6,449.61
13.25,49.83,453.8
6.71,40.72,483.11
30.74,73.67,428.92
24.44,72.99,435.47
15.62,40.12,462.59
6.77,39.81,488.27
19.02,50.66,455.42
9.48,40.11,472.16
16.32,43.14,465.38
8.81,44.68,479.24
27.21,68.12,435.2
15.26,46.18,463.6
21.11,59.39,446.02
12.95,40.1,471.07
14.1,44.84,468.22
13.65,44.6,466.06
19.51,50.16,448.28
27.62,72.43,428.76
23.95,59.92,435.92
22.12,63.91,447.77
19.45,46.33,452.82
31.19,69.68,440.97
17.33,53.16,459.78
14.17,42.99,470.68
20.65,66.51,456.49
24.42,63.31,438.39
15.89,38.73,465.76
22.43,63.94,444.53
20.3,56.53,454.12
26.3,77.95,437.95
12.95,43.71,469.15
19.3,46.93,456.62
13.13,50.59,470.03
15.87,41.16,463.86
23.3,52.84,439.49
6.76,37.49,484.85
27.55,64.96,431.33
29.04,60.07,440.43
8.14,36.24,480.25
20.42,62.96,452.08
27.47,63.78,446.69
11.82,41.54,476.97
21.86,63.09,442.79
30.82,78.87,432.01
27.46,67.69,432.64
20.68,63.86,447.84
23.34,59.14,439.6
25.14,63.47,443.93
30.63,53.3,430.27
12.15,45.01,468.07
21.55,44.58,464.44
19.13,59.21,450.81
7.47,40.64,478.08
25.53,57.17,442.12
20.06,60.77,447.35
25.74,68.94,433.45
15.82,43.34,460.4
25.38,71.73,434.44
18.97,44.78,463.46
27.47,69.98,431.11
9.13,39.16,484.86
24.96,69.68,447.2
27.22,66.49,437.24
24.79,67.83,438.36
24.83,62.4,442.2
21.14,69.94,440.69
23.28,69.51,444.17
22.88,65.48,447.14
9.55,43.99,476.06
8.44,41.17,486.15
25.56,60.32,445.01
28.37,68.12,436.42
21.12,49.15,456.92
19.02,52.72,461.57
27.79,69.23,435.06
21.69,44.57,447.88
9.02,38.08,478.32
14.74,43.99,461.82
22.79,44.57,448.91
5.64,40.62,483.17
6.13,40.81,483.8
15.79,50.88,460.19
18.59,43.14,464.48
26.17,58.86,443.69
34.65,74.67,427.69
13.67,44.92,467.71
31.61,75.08,436.67
18.06,52.08,452.19
31.23,66.75,433.9
21.95,59.43,442.84
27.52,74.67,433.56
14.59,41.23,466.83
25.44,65.06,440.09
24.27,70.47,434.24
19.78,63.09,448.34
24.95,76.16,437.47
25.84,67.83,433.32
9.23,39.66,481.77
11.52,39.18,474.35
18.41,44.9,453.12
21.97,65.61,447.05
25.35,65.18,438.17
28.55,69.84,432.7
10.6,40.22,477.62
22.61,60.27,440.98
14.98,39.58,467.77
8.27,35.76,480.8
13.93,42.86,468.88
14.12,39.4,468.63
7.34,40.72,483.92
11.7,41.16,462.94
24.58,49.02,442.47
10.04,39.66,480.63
14.91,40.73,458.99
27.96,77.24,433.35
13.72,34.03,469.25
21.96,58.79,448.89
9.03,37.14,478.95
15.94,44.85,462.54
23.9,61.41,451.99
23.55,51.95,449.54
29.34,70.94,433.57
28.41,66.91,440.52
17.68,44.92,458.12
31.59,58.9,440.52
24.42,64.79,449.1
16.57,43.7,465.78
8.1,40.64,478.27
13.29,71.14,464.18
24.3,69.94,438.92
29.46,49.3,436.37
26.58,59.39,439.46
6.69,43.65,482.57
20.76,58.79,447.07
19.48,58.66,454.4
8.87,41.16,472.45
14.8,43.99,461.97
20.14,46.93,453.99
8.77,42.49,469.1
14.93,39.16,463.2
14.1,42.74,466.1
27.59,54.2,439.31
29.86,59.57,439.44
10.36,37.83,472.62
29.16,55.68,435.04
12.41,45.87,468.14
29.91,74.9,434.93
15.86,43.02,466.6
20.13,47.03,459.15
22.99,60.77,447.62
17.68,45.17,461.96
4.56,40.27,493.87
12.65,44.0,471.46
12.49,38.25,470.63
20.6,66.86,451.44
26.15,63.21,441.23
25.71,71.14,432.46
20.9,67.71,446.57
28.57,62.26,437.41
11.61,40.81,473.08
23.36,72.24,434.15
21.83,63.07,443.1
13.79,42.07,462.25
17.29,52.72,467.23
14.45,52.75,459.85
6.33,42.07,484.57
25.06,64.63,446.57
33.3,68.14,426.88
14.92,41.16,465.72
9.38,43.7,481.52
18.94,48.7,453.36
26.3,67.07,433.72
14.65,44.84,467.18
13.82,41.62,454.88
20.62,48.41,445.4
12.77,40.71,471.59
18.81,45.01,457.85
8.06,39.96,476.03
7.41,39.16,486.91
7.79,42.03,477.26
23.88,51.95,449.52
13.49,43.41,461.06
12.45,40.1,473.63
28.5,76.86,430.62
4.95,42.07,485.67
21.25,66.86,455.72
13.74,44.21,466.67
14.7,48.6,460.63
12.02,40.66,464.5
14.74,44.47,462.92
28.5,71.32,435.7
26.55,60.23,438.95
19.89,69.48,447.63
12.69,40.71,477.14
15.47,44.9,465.61
22.51,66.49,453.08
30.13,68.94,441.78
33.4,69.98,432.44
14.68,43.99,461.91
28.5,71.32,435.7
5.95,37.8,479.2
6.19,41.31,485.08
23.37,63.87,446.42
14.87,38.28,467.29
21.83,63.87,452.21
20.77,45.87,452.71
13.52,40.83,471.95
22.86,47.43,452.53
27.11,66.49,435.79
18.33,52.08,448.23
12.37,46.97,464.4
30.59,70.04,429.13
10.39,39.69,473.0
24.58,56.9,437.16
15.56,41.1,467.32
25.11,63.21,443.43
4.27,39.64,487.19
32.29,64.96,430.58
31.56,66.44,430.11
22.11,59.8,453.45
22.64,62.44,448.13
9.7,40.11,473.97
13.61,40.71,475.23
28.29,47.93,437.13
20.84,59.8,451.13
15.33,36.71,468.36
30.04,68.08,429.52
22.72,65.61,449.04
27.28,72.58,431.27
26.2,74.67,430.22
9.51,40.81,475.29
25.43,69.13,431.53
11.77,40.0,475.49
27.81,64.69,437.02
3.26,41.31,489.38
17.66,62.1,452.03
7.95,40.72,486.14
20.15,58.59,443.85
32.45,44.37,429.81
13.84,44.9,463.27
24.58,48.98,459.79
12.03,41.58,464.02
7.84,41.39,485.66
12.08,41.39,477.8
28.04,74.33,432.92
25.96,63.77,445.26
23.89,48.41,441.83
23.36,65.18,436.39
26.76,49.02,439.4
28.08,64.44,440.26
7.55,41.04,476.58
15.25,39.16,471.05
13.98,54.3,466.52
25.16,74.33,436.15
29.74,56.9,438.76
22.93,51.19,443.57
8.91,40.11,475.43
25.21,64.63,448.66
22.06,59.21,442.31
10.33,41.44,478.79
25.5,68.08,436.07
25.77,63.31,439.98
26.93,62.44,435.11
22.37,50.78,449.08
16.25,40.89,464.33
25.73,66.54,437.07
22.57,63.94,443.58
29.55,72.29,430.98
27.24,69.13,432.36
8.83,41.26,478.87
23.48,70.79,432.25
11.44,43.13,477.57
15.87,39.31,460.59
27.07,74.87,440.47
26.39,66.49,433.36
10.84,39.18,474.49
19.38,54.9,454.1
23.55,61.87,443.54
27.81,66.51,439.48
12.22,41.2,474.96
10.61,43.79,480.28
16.0,37.87,461.33
16.45,44.68,462.66
7.07,37.49,481.58
19.59,66.54,447.16
34.6,64.96,427.65
34.18,67.9,425.5
33.15,68.51,428.89
20.77,43.77,453.46
16.43,41.79,455.85
18.26,60.95,457.03
31.24,71.98,426.93
22.96,70.79,434.47
13.67,54.3,467.87
25.42,74.22,433.97
14.45,44.84,461.0
27.51,71.32,433.16
33.17,70.4,430.14
22.82,64.63,449.34
13.88,39.39,471.39
18.16,39.99,461.16
27.89,73.17,432.83
18.24,58.46,449.63
15.61,40.89,467.3
10.24,39.28,477.53
21.08,63.13,443.51
11.87,40.67,479.18
29.78,73.42,445.58
22.01,60.84,441.9
30.04,67.25,434.83
25.35,72.99,436.29
29.51,76.09,432.45
11.77,42.03,472.22
14.78,42.86,471.17
22.31,43.43,449.67
15.86,39.82,466.89
27.22,66.49,437.24
15.28,40.0,458.76
34.61,73.03,438.56
8.88,39.66,481.45
21.39,51.3,452.7
29.37,74.78,434.2
25.8,65.38,450.5
16.73,65.94,453.39
22.31,70.32,437.83
9.43,43.69,478.48
19.48,39.72,457.16
28.44,77.54,433.21
22.36,58.79,446.49
21.89,58.05,441.76
22.73,63.73,441.75
21.47,58.79,446.33
24.05,70.4,442.07
22.32,70.47,441.87
23.12,69.71,442.21
22.69,65.18,441.18
29.09,72.43,427.3
14.22,45.08,466.47
5.62,41.31,485.6
7.54,40.72,485.92
8.83,36.3,479.86
14.72,43.34,464.22
8.39,36.24,480.69
7.71,36.25,481.74
15.07,43.48,459.96
18.53,48.98,452.73
13.76,45.87,463.5
28.81,64.96,427.91
7.32,41.26,482.1
15.77,58.16,450.11
13.04,41.04,464.91
24.65,52.36,455.68
26.66,70.02,439.99
13.03,39.35,474.02
29.89,71.29,431.45
28.68,73.77,431.66
13.7,45.64,467.9
28.34,63.77,439.75
8.62,39.54,483.03
25.47,70.36,437.02
31.11,75.33,433.37
20.39,64.15,457.37
17.47,43.77,456.41
5.45,39.04,487.33
20.58,50.9,452.6
30.24,68.24,426.25
9.84,40.22,479.65
9.19,40.62,475.42
26.09,60.29,444.71
33.27,66.44,430.11
27.11,69.59,437.2
20.77,56.85,442.85
25.06,78.92,434.55
25.52,71.98,433.42
19.2,58.71,448.17
24.05,61.87,442.16
25.44,65.06,440.09
22.56,48.92,445.07
24.34,66.05,440.67
21.91,48.7,449.8
13.35,40.27,474.68
15.5,49.25,453.99
2.8,39.64,482.66
18.17,66.86,452.77
12.62,40.92,465.68
10.36,43.67,477.23
32.45,66.44,429.99
14.6,53.82,462.86
19.31,60.07,453.47
8.69,41.04,477.2
22.27,50.05,442.24
12.42,41.58,466.05
8.01,40.46,475.42
31.97,79.74,435.99
23.83,50.32,445.17
11.77,42.03,472.22
31.66,73.91,431.26
27.77,51.43,438.7
17.0,49.78,453.77
15.83,41.67,464.93
33.8,64.96,427.28
18.21,49.69,454.25
9.25,41.82,478.48
28.88,54.89,440.99
30.24,73.9,441.31
23.62,45.87,445.55
21.39,63.9,449.38
9.93,39.04,480.54
11.95,42.07,467.91
24.56,71.94,437.97
27.19,71.32,437.92
25.63,69.89,434.47
13.26,42.99,472.52
10.55,41.55,473.99
29.75,73.5,433.63
13.79,40.0,461.16
26.45,75.6,436.89
26.12,63.94,441.46
16.79,49.25,458.42
25.06,78.92,434.55
13.56,49.83,466.33
16.48,41.35,465.64
15.22,50.88,460.44
27.14,71.32,431.96
25.14,67.32,435.39
25.28,49.5,454.01
5.71,45.87,482.49
22.49,61.47,437.01
15.75,39.99,464.95
26.75,43.21,430.45
24.16,66.05,443.75
12.64,41.26,465.78
27.69,70.32,432.57
10.45,39.69,472.54
30.7,69.59,433.4
29.23,75.6,438.92
26.66,64.27,437.87
5.63,39.22,486.83
27.37,69.23,433.18
7.38,44.71,486.91
22.65,57.85,445.36
17.83,66.86,456.56
23.19,42.67,446.95
26.98,72.58,431.12
31.46,70.79,425.68
15.8,53.82,463.09
26.41,60.93,436.71
10.2,41.46,481.46
26.82,66.51,439.48
28.72,76.86,431.74
23.46,59.27,445.57
18.06,50.16,450.53
30.54,69.14,435.46
14.24,39.52,468.51
20.94,44.89,450.71
26.59,59.92,438.22
28.71,71.64,432.05
32.05,77.24,432.49
24.47,48.6,442.08
10.07,44.68,477.52
